id,category/id,category/name/ca,scope/id,scope/name/ca,participatory_space/id,participatory_space/url,component/id,title,body,state,reference,answer/ca,supports,endorsements/total_count,endorsements/user_endorsements,comments,attachments,followers,published_at,url,meeting_urls,related_proposals,is_amend,original_proposal/title,original_proposal/url
571,,,,,20,https://decidim.santcugat.cat/processes/decidimlafloresta2019?participatory_process_slug=decidimlafloresta2019,131,La Font Javata: nova font al circuit verd de La Floresta a Valldoreix - 15.000€,"El circuit verd del camí de Can Pagan, que connecta La Floresta amb Valldoreix, cada vegada més s'utilitza com a espai per a l'activitat física i saludable. Proposem la instal·lació d'una font pública d'aigua potable per a les persones que volen hidratar-se, promovent així un augment de l'ús d'aquest espai, de la qualitat de vida de les persones que l'utilitzen i del foment de l'activitat física a La Floresta.",,SCG-PROP-2019-02-571,,56,0,,0,1,4,2019-02-26 14:04:35 UTC,https://decidim.santcugat.cat/processes/decidimlafloresta2019/f/131/proposals/571,,,False,,
561,,,,,20,https://decidim.santcugat.cat/processes/decidimlafloresta2019?participatory_process_slug=decidimlafloresta2019,131,Magatzem de material comunitari del Consell de barri - 15.000€,Es proposa la instal·lació d’un magatzem on poder guardar el material comunitari que s’adquireix des del Consell de Barri de La Floresta. Es tractaria d’una caseta metàl·lica prefabricada que s’instal·laria al pati del Casino.,,SCG-PROP-2019-02-561,,72,0,,0,0,3,2019-02-26 13:53:57 UTC,https://decidim.santcugat.cat/processes/decidimlafloresta2019/f/131/proposals/561,,,False,,
562,,,,,20,https://decidim.santcugat.cat/processes/decidimlafloresta2019?participatory_process_slug=decidimlafloresta2019,131,Instal·lació de plaques fotovoltaiques al Centre Sociosanitari de La Floresta - 20.000€,"Es proposa la instal·lació de plaques fotovoltaiques al Centre Sociosanitari de La Floresta, per produir energia elèctrica mitjançant fonts renovables. L'objectiu és introduir al barri una nova manera de produir energia que es pugui estendre a d’altres equipaments i habitatges unifamiliars. Cal convertir el projecte en una acció pedagògica, exemple i model per a la resta del veïnat del barri.",,SCG-PROP-2019-02-562,,102,0,,0,0,4,2019-02-26 13:55:05 UTC,https://decidim.santcugat.cat/processes/decidimlafloresta2019/f/131/proposals/562,,,False,,
563,,,,,20,https://decidim.santcugat.cat/processes/decidimlafloresta2019?participatory_process_slug=decidimlafloresta2019,131,Acondicionament per a vianants del camí Estel - 20.000€,"Es proposa l'adequació del camí de l'Estel per consolidar-lo com l'itinerari habitual de vianants entre l'estació i la plaça del Centre. Es preveu l’anivellament, millora del tram amb més pendent, garantir una amplada de dos metres per a que hi càpiguen dues persones, senyalització informativa per a  vianants i poda. Es tractarà, en tot cas, d'una actuació ""suau"" integrada en el bosc per on es passa.",,SCG-PROP-2019-02-563,,57,0,,0,1,3,2019-02-26 13:59:38 UTC,https://decidim.santcugat.cat/processes/decidimlafloresta2019/f/131/proposals/563,,,False,,
564,,,,,20,https://decidim.santcugat.cat/processes/decidimlafloresta2019?participatory_process_slug=decidimlafloresta2019,131,Mirador al Turó del Fumet - 20.000€,"Instal·lació d'un mirador al Turó del Fumet. L'actuació preveu l'arranjant d'aquest espai, senyalització,  desbrossament  i la instal·lació d'una plataforma  de fusta que permeti gaudir de les vistes d'aquest indret tan privilegiat. Això permetrà  donar un al·licient als passejos per La Floresta i Les Planes i afavorir l'esport i l'activitat física per a tots els veïns i veïnes.",,SCG-PROP-2019-02-564,,55,0,,0,1,3,2019-02-26 14:00:11 UTC,https://decidim.santcugat.cat/processes/decidimlafloresta2019/f/131/proposals/564,,,False,,
565,,,,,20,https://decidim.santcugat.cat/processes/decidimlafloresta2019?participatory_process_slug=decidimlafloresta2019,131,Acondicionament com a parc del bosquet de la UREF/escales Tarruell	- 20.000€,"Es proposa adequar aquesta àrea forestal per on passa tanta gent per anar a buscar els FGC i convertir-ho així en un  espai  lúdic on gaudir de la nostra Floresta. Es podria construir  un parc per als infants, amb gronxadors i tobogans, aprofitant la forma semicircular del terreny, i així es mantindria també aquesta zona neta i cuidada. Permetria aprofitar més el potencial de la plaça Josep Playà.",,SCG-PROP-2019-02-565,,108,0,,0,0,3,2019-02-26 14:00:42 UTC,https://decidim.santcugat.cat/processes/decidimlafloresta2019/f/131/proposals/565,,,False,,
566,,,,,20,https://decidim.santcugat.cat/processes/decidimlafloresta2019?participatory_process_slug=decidimlafloresta2019,131,Arranjament i repintat de la pista de Can Llobet - 9.000€	,La pista de Can Llobet necessita algunes actuacions de millora. Es proposa la renovació de la rampa d’accés a la pista exterior i un repintat de l’espai.,,SCG-PROP-2019-02-566,,77,0,,0,0,4,2019-02-26 14:01:12 UTC,https://decidim.santcugat.cat/processes/decidimlafloresta2019/f/131/proposals/566,,,False,,
567,,,,,20,https://decidim.santcugat.cat/processes/decidimlafloresta2019?participatory_process_slug=decidimlafloresta2019,131,Bancs públics als carrers de La Floresta - 10.000€	,"La Floresta és en gran part construïda a la muntanya i l'accés als habitatges resulta cansat per a persones grans i per a d'altres que tenen una malaltia; la conveniència de descansar durant el camí facilita que aquest es faci a peu, forma sempre recomanable pels metges. Es proposa instal·lar bancs fixos que serveixin per descansar, llegir o xerrar, especialment en els carrers de més pendent.",,SCG-PROP-2019-02-567,,69,0,,0,0,4,2019-02-26 14:01:44 UTC,https://decidim.santcugat.cat/processes/decidimlafloresta2019/f/131/proposals/567,,,False,,
568,,,,,20,https://decidim.santcugat.cat/processes/decidimlafloresta2019?participatory_process_slug=decidimlafloresta2019,131,Arranjament de l'escala entre el c/ Rosa Mariné i c/ Nou de La Floresta	 - 10.000€,"Es proposa l’arranjament i posar un passamà en els 55 esglaons que van des del carrer Rosa Mariné al carrer Nou de La Floresta. Milloraria molt la seguretat, especialment per a la gent gran, ja que ara no hi ha on agafar-se.",,SCG-PROP-2019-02-568,,25,0,,0,0,4,2019-02-26 14:02:41 UTC,https://decidim.santcugat.cat/processes/decidimlafloresta2019/f/131/proposals/568,,,False,,
569,,,,,20,https://decidim.santcugat.cat/processes/decidimlafloresta2019?participatory_process_slug=decidimlafloresta2019,131,Instal·lar taules amb bancs al parc de les Dones - 7.000€,"Es proposa instal·lar unes 4/5 taules amb bancs al Parc de les Dones de La Floresta, per poder berenar, jugar a cartes, dinar, etc. Es col·locarien a l’ombra perquè siguin útils a l'estiu i s’hi instal·laria també alguna paperera a prop.",,SCG-PROP-2019-02-569,,127,0,,0,0,5,2019-02-26 14:03:24 UTC,https://decidim.santcugat.cat/processes/decidimlafloresta2019/f/131/proposals/569,,,False,,
