id,category/id,category/name/ca,scope/id,scope/name/ca,participatory_space/id,participatory_space/url,component/id,title,body,state,reference,answer/ca,supports,endorsements/total_count,endorsements/user_endorsements,comments,attachments,followers,published_at,url,meeting_urls,related_proposals,is_amend,original_proposal/title,original_proposal/url
1729,403.0,"Generar espais públics de convivència i joc, inclusius, nets i segurs",,,142,https://decidim.santcugat.cat/processes/centreest?participatory_process_slug=centreest,378,Súper illa peatonal Orient+Monestir,"<p>La meva proposta és fer una “súper illa” peatonal entre el carrer Orient i Monestir, i des de la Plaça del Coll fins a Borrell.</p><p>Guanyariem seguretat (les voreres actuals són molt estretes), espais per passejar i per estar més conectats amb el Poble; i l’Ajuntament podría fer-ne ús d’ alguna locals buits i fer-ne equipaments pel barri. </p>",,SCG-PROP-2020-06-1729,,0,1,Ernest Vidal i Saborit,0,0,3,2020-06-21 21:58:00 UTC,https://decidim.santcugat.cat/processes/centreest/f/378/proposals/1729,,,False,,
1149,405.0,"Apostar per la mobilitat accessible, sostenible i inclusiva",,,142,https://decidim.santcugat.cat/processes/centreest?participatory_process_slug=centreest,378,Bus llançadora del centre de Sant Cugat a la zona industrial Sant Joan,<p>Es proposa incorporar una línia d’autobus llançadora que connecti el centre i centre-est de Sant Cugat amb el Polígon industrial de Sant Joan i a les seves principals empreses. Actualment no existeix cap alternativa ràpida i sostenible que connecti als veïns del Centre-Est de Sant Cugat amb aquesta zona.</p><p>La proposta suposaria grans beneficis en molts àmbits pels veïns de Sant Cugat:</p><ul><li>Reduir el trànsit de vehicles en hores punta (horaris d’entrada i sortida de les escoles i de la feina) </li><li>Facilitar l’accés a la feina per als treballadors del centre i centre –est</li><li>Reduir les emissions de CO2 (evitant que els treballadors del polígon residents a Sant Cugat agafin el transport privat)</li><li>Reduir la necessitat de places de pàrquing al polígon industrial</li><li>Promoure el transport públic sostenible</li></ul><p><br></p><p>Al document adjunt s'afegeix proposta de rutes de la nova línia de bus i més información.</p><p>Moltes gràcies!</p>,,SCG-PROP-2020-05-1149,,0,1,Ernest Vidal i Saborit,0,1,9,2020-06-06 16:32:20 UTC,https://decidim.santcugat.cat/processes/centreest/f/378/proposals/1149,,,False,,
1894,405.0,"Apostar per la mobilitat accessible, sostenible i inclusiva",,,142,https://decidim.santcugat.cat/processes/centreest?participatory_process_slug=centreest,378,Legalitzar les bicicletes de càrrega i fer carrils bici adaptats. ,<p>Proposta sorgida de la fase de diagnosi i recollida al Programa de Barri del Centre Est.</p><p>Legalitzar les bicicletes de càrrega i fer carrils bici adaptats.&nbsp;</p>,rejected,SCG-PROP-2020-06-1894,"<p><strong>Rebutjada</strong></p><p>Malauradament, la teva proposta als Pressupostos Participatius no&nbsp;ha superat la validació tècnica perquè no compleix amb alguns dels <a href=""https://decidim.santcugat.cat/processes/centreest/steps"" target=""_blank"">requisits tècnics</a> de les propostes, doncs  ja està en curs l'ordenança i adaptar els carrils supera el cost.</p><p>Però no acabem aquí! Et convidem a seguir treballant pel barri des del Consell de Barri, on fem el seguiment de les propostes i els projectes del barri. És l’espai on podrem reflexionar sobre qüestions relacionades amb la proposta que has fet i altres temes<strong>.</strong> Si vols rebre tota la informació relativa a les sessions del Consell, et pots inscriure en el següent <a href=""https://showlanding.com/page/18ea1fc0-3c45-11ea-8449-005056bd5094/"" target=""_blank"">enllaç.</a></p><p>&nbsp;En tot cas, t’agraïm l'interès per millorar el barri!</p><p>&nbsp;</p>",0,1,Ernest Vidal i Saborit,0,0,3,2020-06-23 09:57:57 UTC,https://decidim.santcugat.cat/processes/centreest/f/378/proposals/1894,,,False,,
1883,405.0,"Apostar per la mobilitat accessible, sostenible i inclusiva",,,142,https://decidim.santcugat.cat/processes/centreest?participatory_process_slug=centreest,378,Camins escolars segurs,<p>Proposta sorgida de la fase de diagnosi i recollida al Programa de Barri del Centre Est.</p><p>Camins escolars segurs.</p>,accepted,SCG-PROP-2020-06-1883,"<p><strong>Acceptada</strong> </p><p>Enhorabona! La teva proposta als Pressupostos Participatius ha estat <strong>acceptada</strong>. Et convidem a la sessió de debat de les propostes que tenen una visió que supera l'àmbit del barri del Centre Est&nbsp;i engloba tot el centre de la ciutat. En aquesta sessió podràs explicar la teva proposta i es concretarà la llista final de les que es porten a votació ciutadana. Et pots inscriure a la sessió en el següent enllaç: </p><p><a href=""https://decidim.santcugat.cat/processes/pressupostosparticipatius/f/279/meetings/270"" target=""_blank"">https://decidim.santcugat.cat/processes/pressupostosparticipatius/f/279/meetings/270</a></p><p>&nbsp;</p><p>T’hi esperem!</p><p>&nbsp;</p>",0,1,Ernest Vidal i Saborit,0,0,3,2020-06-23 09:41:41 UTC,https://decidim.santcugat.cat/processes/centreest/f/378/proposals/1883,,,False,,
1495,405.0,"Apostar per la mobilitat accessible, sostenible i inclusiva",,,142,https://decidim.santcugat.cat/processes/centreest?participatory_process_slug=centreest,378,Pàrquing bicicletes davant Caprabo Rambla del Celler,"<p>Entenc que ja s'ha demanat per altres cantons, però:</p><p>Davant del <strong>Supermercat Caprabo - Rambla del Celler</strong>, sempre està ple de bicicletes lligades als fanals o senyals del carrer. Això d'aparcar en el mobiliari urbà i arbres està prohibit per l'ordenança, però no hi ha cap altre manera de fer-ho. Els fanals estan despintats. Cada cop hi han més bicicletes i anar a comprar en bici és una opció en augment. La vorera és molt amplia. També està ocupada sovint per motos que aparquen just davant de l'entrada del super, malgrat hi ha un aparcament marcat de motos a 30 metres.</p><p>Cal <strong>habilitar un aparcament de bicicletes</strong> en forma de ""U"" invertida (res de ""clavar"" la roda de davant entre dos rails), prou ampli, per poder lligar les bicicletes amb seguretat, justa davant de la porta del supermercat.</p><p>Demanada extensiva a tots els supermercats del municipi, i d'altres botigues i serveis. A Sant Cugat estem molt mancats d'aquest servei senzill.</p>",accepted,SCG-PROP-2020-06-1495,"<p><strong>Acceptada</strong> </p><p>Enhorabona! La teva proposta als Pressupostos Participatius ha estat acceptada. Et convidem a la sessió de debat de les propostes del<strong> Centre Est</strong>, on podràs explicar la teva proposta i es concretarà la llista final de les que es porten a votació ciutadana. Et pots inscriure a la sessió en el següent enllaç: <a href=""https://decidim.santcugat.cat/processes/centreest/f/395/meetings/266"" target=""_blank"">https://decidim.santcugat.cat/processes/centreest/f/395/meetings/266</a></p><p>T’hi esperem!</p>",0,1,Ernest Vidal i Saborit,0,1,2,2020-06-18 13:27:07 UTC,https://decidim.santcugat.cat/processes/centreest/f/378/proposals/1495,,,False,,
1421,405.0,"Apostar per la mobilitat accessible, sostenible i inclusiva",,,142,https://decidim.santcugat.cat/processes/centreest?participatory_process_slug=centreest,378,Més plaçes d'aparcament per bicicletes,"<p>Cada cop farem servir més la bicicleta, peró no está ben solucionat que fem amb ella al final del trajecte, hauriem de poder aparcar-la.</p><p>A Sant Cugat el parkings de bicicletes estan plens, els abres i fanals plens de bicicletes, així que millor no surto amb la biciclteta perqué no la podré aparcar.</p><p>Les ciutats europeas que han apostat per la bicicleta mesuren la quantitat d'aparcament necesari i el posen a disposició del ciutadá, així s'aseguren que es pot fer servir amb un final de trajecte correcte.</p><p>Tots els carrers han de disposar d'aparcaments i els punts d'aglomeració de gent han de disposar de tants aparcaments com persones volem que hi vagin en bicicleta, exemple:</p><p>¿Quantes persones volem que vagin a les estacions de tren en bicicleta? 1.000, dons cal uns 1.000 aparcaments de bicicleta aprox.En cas contrari no poden anar en bicicleta a l'estació.</p><p>El mateix els mercats, escoles, CAP, esglesies, centres culturals, areas comercials,...</p>",accepted,SCG-PROP-2020-06-1421,"<p><strong>Acceptada</strong> </p><p>Enhorabona! La teva proposta als Pressupostos Participatius ha estat <strong>acceptada</strong>. Et convidem a la sessió de debat de les propostes que tenen una visió que supera l'àmbit del barri del Centre Est&nbsp;i engloba tot el centre de la ciutat. En aquesta sessió podràs explicar la teva proposta i es concretarà la llista final de les que es porten a votació ciutadana. Et pots inscriure a la sessió en el següent enllaç: </p><p><a href=""https://decidim.santcugat.cat/processes/pressupostosparticipatius/f/279/meetings/270"" target=""_blank"">https://decidim.santcugat.cat/processes/pressupostosparticipatius/f/279/meetings/270</a></p><p>&nbsp;</p><p>T’hi esperem!</p><p>&nbsp;</p>",0,1,Ernest Vidal i Saborit,0,1,6,2020-06-15 14:37:29 UTC,https://decidim.santcugat.cat/processes/centreest/f/378/proposals/1421,,,False,,
1775,398.0,"Fomentar la diversitat d’activitats per als diferents col·lectius, intergeneracionals i de cohesió",,,142,https://decidim.santcugat.cat/processes/centreest?participatory_process_slug=centreest,378,"Posar a l’abast de tothom l’oferta cultural que hi ha: suport municipal a entitats (publicitat i finançament), en lloc de crear-ne de noves.","<p>Proposta sorgida de la fase de diagnosi i recollida al Programa de Barri del Centre Est.</p><p>Posar a l’abast de tothom l’oferta cultural que hi ha: suport municipal a entitats (publicitat i finançament), en lloc de crear-ne de noves.</p>",accepted,SCG-PROP-2020-06-1775,"<p><strong>Acceptada</strong> </p><p>Enhorabona! La teva proposta als Pressupostos Participatius ha estat <strong>acceptada</strong>. Et convidem a la sessió de debat de les propostes que tenen una visió que supera l'àmbit del barri del Centre Est&nbsp;i engloba tot el centre de la ciutat. En aquesta sessió podràs explicar la teva proposta i es concretarà la llista final de les que es porten a votació ciutadana. Et pots inscriure a la sessió en el següent enllaç: </p><p><a href=""https://decidim.santcugat.cat/processes/pressupostosparticipatius/f/279/meetings/270"" target=""_blank"">https://decidim.santcugat.cat/processes/pressupostosparticipatius/f/279/meetings/270</a></p><p>&nbsp;</p><p>T’hi esperem!</p><p><br></p>",0,0,,0,0,3,2020-06-22 15:45:14 UTC,https://decidim.santcugat.cat/processes/centreest/f/378/proposals/1775,,,False,,
1609,,,,,142,https://decidim.santcugat.cat/processes/centreest?participatory_process_slug=centreest,378,Sardanes de dones compositores,"<p>Programar a la Plaça del Coll i a altres llocs emblemàtics una tocada de sardanes de dones compositores, en especial de la Mercè Torrents, que va viure a Sant Cugat del Vallès els últims anys de la seva vida</p>",accepted,SCG-PROP-2020-06-1609,"<p><strong>Acceptada</strong> </p><p>Enhorabona! La teva proposta als Pressupostos Participatius ha estat <strong>acceptada</strong>. Et convidem a la sessió de debat de les propostes que tenen una visió que supera l'àmbit del barri del Centre Est&nbsp;i engloba tot el centre de la ciutat. En aquesta sessió podràs explicar la teva proposta i es concretarà la llista final de les que es porten a votació ciutadana. Et pots inscriure a la sessió en el següent enllaç: </p><p><a href=""https://decidim.santcugat.cat/processes/pressupostosparticipatius/f/279/meetings/270"" target=""_blank"">https://decidim.santcugat.cat/processes/pressupostosparticipatius/f/279/meetings/270</a></p><p>&nbsp;</p><p>T’hi esperem!</p><p><br></p>",0,0,,0,0,3,2020-06-20 16:12:46 UTC,https://decidim.santcugat.cat/processes/centreest/f/378/proposals/1609,,,False,,
1464,407.0,Impulsar l’atenció a les persones en situació de vulnerabilitat i accions amb perspectiva de gènere,,,142,https://decidim.santcugat.cat/processes/centreest?participatory_process_slug=centreest,378,"Equipament pel local de les entitats de malalties neurològiques, càncer i cronicitat","<p>El 2015 les entitats que configuren la Taula van guanyar un procés participatiu per la creació d'un espai on poder portar a terme les seves activitats de suport a les persones que pateixen aquestes malalties i les seves famílies.</p><p>El 2019 l'ajuntament va adquirir un espai ubicat al carrer Orient i actualment s'està fent el projecte d'adequació. És necessari disposar uns materials terapèutics, equips informàtics i tècnics i que tenen un cost econòmic inassumible per les entitats que atenen a un grup important de ciutadans de Sant Cugat en situació de vulnerabilitat.</p><p>Són entitats sense ànim de lucre que ofereixen teràpies, respir, suport emocional, socialització &nbsp;i lleure a persones que pateixen aquestes malalties. Es tracta d’una proposta que beneficiarà tota la ciutat i constitueix sense dubte una inversió molt necessària de present i futur.</p>",accepted,SCG-PROP-2020-06-1464,"<p><strong>Acceptada</strong> </p><p>Enhorabona! La teva proposta als Pressupostos Participatius ha estat <strong>acceptada</strong>. Et convidem a la sessió de debat de les propostes que tenen una visió que supera l'àmbit del barri del Centre Est&nbsp;i engloba tot el centre de la ciutat. En aquesta sessió podràs explicar la teva proposta i es concretarà la llista final de les que es porten a votació ciutadana. Et pots inscriure a la sessió en el següent enllaç: </p><p><a href=""https://decidim.santcugat.cat/processes/pressupostosparticipatius/f/279/meetings/270"" target=""_blank"">https://decidim.santcugat.cat/processes/pressupostosparticipatius/f/279/meetings/270</a></p><p>&nbsp;</p><p>T’hi esperem!</p><p><br></p>",0,0,,0,1,3,2020-06-19 15:26:43 UTC,https://decidim.santcugat.cat/processes/centreest/f/378/proposals/1464,,,False,,
1046,401.0,"Promoure el comerç de proximitat i de projectes de l’economia social, solidària i sostenible",,,142,https://decidim.santcugat.cat/processes/centreest?participatory_process_slug=centreest,378,Enllumenat Nadalenc Artistic Av Cerdanyola,"<p>Instalar com altres ciutats un enllumenat expectacular que convidi a la gent a visitar, pasejar i gaudir del nostre poble i barri. La nova configuració de la Av. Cerdanyola pertet instalar llums en gran format amb un gran impacte visual. Potenciarà les activitats a peu de carrer com la Cantada de Nadales, el Patge Reial, la Cavalvada de Reis o el famós Pesebre Vivent.</p>",accepted,SCG-PROP-2020-05-1046,"<p><strong>Acceptada</strong> </p><p>Enhorabona! La teva proposta als Pressupostos Participatius ha estat <strong>acceptada</strong>. Et convidem a la sessió de debat de les propostes que tenen una visió que supera l'àmbit del barri del Centre Est&nbsp;i engloba tot el centre de la ciutat. En aquesta sessió podràs explicar la teva proposta i es concretarà la llista final de les que es porten a votació ciutadana. Et pots inscriure a la sessió en el següent enllaç: </p><p><a href=""https://decidim.santcugat.cat/processes/pressupostosparticipatius/f/279/meetings/270"" target=""_blank"">https://decidim.santcugat.cat/processes/pressupostosparticipatius/f/279/meetings/270</a></p><p>&nbsp;</p><p>T’hi esperem!</p><p><br></p>",0,0,,0,1,4,2020-05-21 09:48:52 UTC,https://decidim.santcugat.cat/processes/centreest/f/378/proposals/1046,,,False,,
