id,category/id,category/name/ca,scope/id,scope/name/ca,participatory_space/id,participatory_space/url,component/id,title,body,state,reference,answer/ca,supports,endorsements/total_count,endorsements/user_endorsements,comments,attachments,followers,published_at,url,meeting_urls,related_proposals,is_amend,original_proposal/title,original_proposal/url
1122,453.0,Millorar els equipaments del barri,,,146,https://decidim.santcugat.cat/processes/lesplanes?participatory_process_slug=lesplanes,386,2 o más cámaras de seguridad para Can Cortes,<p>Instalación de 2 o más cámaras de seguridad para cubrir toda la zona de Can Cortés</p>,accepted,SCG-PROP-2020-05-1122,"<p>Enhorabona! La teva proposta als Pressupostos Participatius ha estat acceptada, però caldrà tenir en compte que la ubicació es definirà des del Pla de càmares de tot el municipi. En el qual es crearan unes anelles de vigilància a cada barri.</p><p>Et convidem a la sessió de debat de les propostes de les Planes, on podràs explicar la teva proposta i es concretarà la llista final de les que es porten a votació ciutadana. Et pots inscriure a la sessió en el següent enllaç: <a href=""https://decidim.santcugat.cat/processes/lesplanes/f/394/meetings/265"" target=""_blank"">https://decidim.santcugat.cat/processes/lesplanes/f/394/meetings/265</a></p><p><br></p><p>T’hi esperem!</p>",0,0,,0,0,4,2020-05-27 13:01:13 UTC,https://decidim.santcugat.cat/processes/lesplanes/f/386/proposals/1122,,,False,,
1281,455.0,Impulsar l’atenció a les persones en situació de vulnerabilitat i promoure la igualtat i la perspectiva de gènere,,,146,https://decidim.santcugat.cat/processes/lesplanes?participatory_process_slug=lesplanes,386,Centro de día en el Casal,<p>Solicitamos que se realice un estudio para poder hacer uso del centro civic de las planas como centro de día para las personas mayores de nuestro barrio. </p><p><br></p><p><br></p>,rejected,SCG-PROP-2020-06-1281,"<p>Malauradament, la teva proposta als Pressupostos Participatius no&nbsp;ha superat la validació tècnica perquè no compleix amb alguns dels <a href=""https://decidim.santcugat.cat/processes/centreoest/steps"" target=""_blank"">requisits tècnics</a> de les propostes, concretament el punt núm. 7 ""Ser de competència municipal"".</p><p><br></p><p>Però no acabem aquí! Et convidem a seguir treballant pel barri des del Consell de Barri, on fem el seguiment de les propostes i els projectes del barri. És l’espai on podrem reflexionar sobre qüestions relacionades amb la proposta que has fet i altres temes<strong>.</strong> Si vols rebre tota la informació relativa a les sessions del Consell, et pots inscriure en el següent <a href=""https://showlanding.com/page/18ea1fc0-3c45-11ea-8449-005056bd5094/"" target=""_blank"">enllaç.</a></p><p>&nbsp;</p><p>En tot cas, t’agraïm el teu interès per millorar el barri!</p>",0,0,,0,0,4,2020-06-07 20:29:50 UTC,https://decidim.santcugat.cat/processes/lesplanes/f/386/proposals/1281,,,False,,
1362,462.0,Impulsar mesures per accedir a l’habitatge i ajuts a la rehabilitació,,,146,https://decidim.santcugat.cat/processes/lesplanes?participatory_process_slug=lesplanes,386,Les Planes posa't guapa,"<p>Estaria bien hacer una campaña como hizo en su momento Barcelona para ayudar a los vecinos a rehabilitar las fachadas de sus casas, para tener una visión de un barrio de montaña precioso.</p>",rejected,SCG-PROP-2020-06-1362,"<p>Malauradament, la teva proposta als Pressupostos Participatius no&nbsp;ha superat la validació tècnica perquè no compleix amb alguns dels <a href=""https://decidim.santcugat.cat/processes/centreoest/steps"" target=""_blank"">requisits tècnics</a> de les propostes, concretament el punt núm. 9 ""No contemplar subvencions a entitats ni el finançament de projectes no municipals ja existents"". L’Ajuntament no pot fer subvencions i la intervenció als habitatges no és competència municipal.</p><p><br></p><p>Però no acabem aquí! Et convidem a seguir treballant pel barri des del Consell de Barri, on fem el seguiment de les propostes i els projectes del barri. És l’espai on podrem reflexionar sobre qüestions relacionades amb la proposta que has fet i altres temes<strong>.</strong> Si vols rebre tota la informació relativa a les sessions del Consell, et pots inscriure en el següent <a href=""https://showlanding.com/page/18ea1fc0-3c45-11ea-8449-005056bd5094/"" target=""_blank"">enllaç.</a></p><p>&nbsp;</p><p>En tot cas, t’agraïm el teu interès per millorar el barri</p>",0,0,,0,0,6,2020-06-12 11:44:58 UTC,https://decidim.santcugat.cat/processes/lesplanes/f/386/proposals/1362,,,False,,
1811,453.0,Millorar els equipaments del barri,,,146,https://decidim.santcugat.cat/processes/lesplanes?participatory_process_slug=lesplanes,386,Activitats esportives amb monitors,<p>Proposta sorgida de la fase de diagnosi i recollida al Programa de&nbsp;Barri&nbsp;de les Planes.</p><p>Activitats esportives amb monitors.</p>,rejected,SCG-PROP-2020-06-1811,"<p>Malauradament, la teva proposta als Pressupostos Participatius no&nbsp;ha superat la validació tècnica perquè no compleix amb alguns dels <a href=""https://decidim.santcugat.cat/processes/centreoest/steps"" target=""_blank"">requisits tècnics</a> de les propostes, concretament el punt excloses núm. 1 ""Les propostes que ja tinguin alguna partida pressupostària o estiguin previstos""</p><p><br></p><p>Però no acabem aquí! Et convidem a seguir treballant pel barri des del Consell de Barri, on fem el seguiment de les propostes i els projectes del barri. És l’espai on podrem reflexionar sobre qüestions relacionades amb la proposta que has fet i altres temes<strong>.</strong> Si vols rebre tota la informació relativa a les sessions del Consell, et pots inscriure en el següent <a href=""https://showlanding.com/page/18ea1fc0-3c45-11ea-8449-005056bd5094/"" target=""_blank"">enllaç.</a></p><p>&nbsp;</p><p>En tot cas, t’agraïm el teu interès per millorar el barri!</p><p><br></p>",0,0,,0,0,2,2020-06-22 21:07:32 UTC,https://decidim.santcugat.cat/processes/lesplanes/f/386/proposals/1811,,,False,,
1813,455.0,Impulsar l’atenció a les persones en situació de vulnerabilitat i promoure la igualtat i la perspectiva de gènere,,,146,https://decidim.santcugat.cat/processes/lesplanes?participatory_process_slug=lesplanes,386,Cursos i xerrades informatives,<p>Proposta sorgida de la fase de diagnosi i recollida al Programa de&nbsp;Barri&nbsp;de les Planes.</p><p>Cursos i xerrades informatives.</p>,rejected,SCG-PROP-2020-06-1813,"<p>Malauradament, la teva proposta als Pressupostos Participatius no&nbsp;ha superat la validació tècnica perquè no compleix amb alguns dels <a href=""https://decidim.santcugat.cat/processes/centreoest/steps"" target=""_blank"">requisits tècnics</a> de les propostes, concretament el punt excloses núm. 1 ""Les propostes que ja tinguin alguna partida pressupostària o estiguin previstos per part del serveis municipals"".</p><p><br></p><p>Però no acabem aquí! Et convidem a seguir treballant pel barri des del Consell de Barri, on fem el seguiment de les propostes i els projectes del barri. És l’espai on podrem reflexionar sobre qüestions relacionades amb la proposta que has fet i altres temes<strong>.</strong> Si vols rebre tota la informació relativa a les sessions del Consell, et pots inscriure en el següent <a href=""https://showlanding.com/page/18ea1fc0-3c45-11ea-8449-005056bd5094/"" target=""_blank"">enllaç.</a></p><p>&nbsp;</p><p>En tot cas, t’agraïm el teu interès per millorar el barri!</p><p><br></p>",0,0,,0,0,2,2020-06-22 21:10:14 UTC,https://decidim.santcugat.cat/processes/lesplanes/f/386/proposals/1813,,,False,,
1168,459.0,"Generar espais públics de convivència i joc, inclusius, nets i segurs",,,146,https://decidim.santcugat.cat/processes/lesplanes?participatory_process_slug=lesplanes,386,Pilones a les entrades de Can Cortés,"<p>Restringir l'accés, amb pilones, de vehicles que no siguin de serveis públics o de residents legals a la urbanització de Can Cortés. </p><p><br></p>",rejected,SCG-PROP-2020-05-1168,"<p>Malauradament, la teva proposta als Pressupostos Participatius no&nbsp;ha superat la validació tècnica perquè no compleix amb alguns dels <a href=""https://decidim.santcugat.cat/processes/centreoest/steps"" target=""_blank"">requisits tècnics</a> de les propostes, concretament el punt núm. 4 ""Ser realitzables tècnicament"".</p><p><br></p><p>Però no acabem aquí! Et convidem a seguir treballant pel barri des del Consell de Barri, on fem el seguiment de les propostes i els projectes del barri. És l’espai on podrem reflexionar sobre qüestions relacionades amb la proposta que has fet i altres temes<strong>.</strong> Si vols rebre tota la informació relativa a les sessions del Consell, et pots inscriure en el següent <a href=""https://showlanding.com/page/18ea1fc0-3c45-11ea-8449-005056bd5094/"" target=""_blank"">enllaç.</a></p><p>&nbsp;</p><p>En tot cas, t’agraïm el teu interès per millorar el barri!</p><p><br></p>",0,0,,0,0,3,2020-05-30 14:57:53 UTC,https://decidim.santcugat.cat/processes/lesplanes/f/386/proposals/1168,,,False,,
1601,468.0,Fomentar la diversitat d’activitats i millorar la participació i la cohesió,,,146,https://decidim.santcugat.cat/processes/lesplanes?participatory_process_slug=lesplanes,386,Casal infantil de caps de setmana,"<p><strong>CASAL INFANTIL DE CAP DE SETMANA</strong></p><p>Als anys 80 i 90, els menors de barri gaudíem d'un casal de cap de setmana, en què s'organitzaven activitats i excursions de cap de setmana, i s'ensenyaven valors com companyerisme, respecte per la natura, autonomia, civisme, ampliació d'horitzons , entre molts altres. La proposta consisteix en oferir els mateix a la generacion actual, amb un casal de cap de setmana (dissabte tarda) i excursions de cap de setmana a cases de colònies, albergs o refugis de muntanya un cop al mes.</p><p><br></p>",rejected,SCG-PROP-2020-06-1601,"<p>Malauradament, la teva proposta als Pressupostos Participatius no&nbsp;ha superat la validació tècnica perquè no compleix amb alguns dels <a href=""https://decidim.santcugat.cat/processes/centreoest/steps"" target=""_blank"">requisits tècnics</a> de les propostes, concretament el punt núm. 11 ""No representar una actuació que precisa de continuïtat en el temps més enllà del pressupost assignat"", al ser un servei.</p><p><br></p><p>Però no acabem aquí! Et convidem a seguir treballant pel barri des del Consell de Barri, on fem el seguiment de les propostes i els projectes del barri. És l’espai on podrem reflexionar sobre qüestions relacionades amb la proposta que has fet i altres temes<strong>.</strong> Si vols rebre tota la informació relativa a les sessions del Consell, et pots inscriure en el següent <a href=""https://showlanding.com/page/18ea1fc0-3c45-11ea-8449-005056bd5094/"" target=""_blank"">enllaç.</a></p><p>&nbsp;</p><p>En tot cas, t’agraïm el teu interès per millorar el barri</p>",0,0,,0,0,4,2020-06-20 13:31:57 UTC,https://decidim.santcugat.cat/processes/lesplanes/f/386/proposals/1601,,,False,,
1574,464.0,"Apostar per la mobilitat accessible, sostenible i inclusiva",,,146,https://decidim.santcugat.cat/processes/lesplanes?participatory_process_slug=lesplanes,386,Indicadors de velocitat,<p>Col.locar indicadors de velocitat (cares sonrient / enfadada) als punts de major conflictivitat amb la velocitat com a la carretera de Vallvidrera a Sant Cugat</p>,rejected,SCG-PROP-2020-06-1574,"<p>Malauradament, la teva proposta als Pressupostos Participatius no&nbsp;ha superat la validació tècnica perquè no compleix amb alguns dels <a href=""https://decidim.santcugat.cat/processes/centreoest/steps"" target=""_blank"">requisits tècnics</a> de les propostes, concretament el punt núm. 7 ""Ser de competència municipal"". La carretera de Vallvidrera a Sant Cugat no és de competència municipal.</p><p><br></p><p>Però no acabem aquí! Et convidem a seguir treballant pel barri des del Consell de Barri, on fem el seguiment de les propostes i els projectes del barri. És l’espai on podrem reflexionar sobre qüestions relacionades amb la proposta que has fet i altres temes. Si vols rebre tota la informació relativa a les sessions del Consell, et pots inscriure en el següent <a href=""https://showlanding.com/page/18ea1fc0-3c45-11ea-8449-005056bd5094/"" target=""_blank"">enllaç.</a></p><p>&nbsp;</p><p>En tot cas, t’agraïm el teu interès per millorar el barri!</p><p><br></p>",0,0,,0,0,3,2020-06-20 07:39:26 UTC,https://decidim.santcugat.cat/processes/lesplanes/f/386/proposals/1574,,,False,,
1818,464.0,"Apostar per la mobilitat accessible, sostenible i inclusiva",,,146,https://decidim.santcugat.cat/processes/lesplanes?participatory_process_slug=lesplanes,386,Marquesines a les parades d'autobús,<p>Proposta sorgida de la fase de diagnosi i recollida al Programa de&nbsp;Barri&nbsp;de les Planes.</p><p>Marquesines a les parades d'autobús.</p>,rejected,SCG-PROP-2020-06-1818,"<p>Malauradament, la teva proposta als Pressupostos Participatius no&nbsp;ha superat la validació tècnica perquè no compleix amb alguns dels <a href=""https://decidim.santcugat.cat/processes/centreoest/steps"" target=""_blank"">requisits tècnics</a> de les propostes, concretament el punt núm. 7 ""Ser de competència municipal"". En breu serà competència de l'Area Metropolitana de Barcelona.</p><p><br></p><p>Però no acabem aquí! Et convidem a seguir treballant pel barri des del Consell de Barri, on fem el seguiment de les propostes i els projectes del barri. És l’espai on podrem reflexionar sobre qüestions relacionades amb la proposta que has fet i altres temes<strong>.</strong> Si vols rebre tota la informació relativa a les sessions del Consell, et pots inscriure en el següent <a href=""https://showlanding.com/page/18ea1fc0-3c45-11ea-8449-005056bd5094/"" target=""_blank"">enllaç.</a></p><p>&nbsp;</p><p>En tot cas, t’agraïm el teu interès per millorar el barri!</p><p><br></p>",0,0,,0,0,2,2020-06-22 21:15:23 UTC,https://decidim.santcugat.cat/processes/lesplanes/f/386/proposals/1818,,,False,,
1576,464.0,"Apostar per la mobilitat accessible, sostenible i inclusiva",,,146,https://decidim.santcugat.cat/processes/lesplanes?participatory_process_slug=lesplanes,386,Bus a demanda Les Planes,"<p>Ampliar el servei del bus a demanda als caps de setmana i agost. </p><p>Fer arribar el bus a la mateixa estació, a la parada del bus del barri de Barcelona que dona a la carretera. Per les persones amb movilitat reduïda, la parada actual queda molt lluny de l’estació</p>",rejected,SCG-PROP-2020-06-1576,"<p>Malauradament, la teva proposta als Pressupostos Participatius no&nbsp;ha superat la validació tècnica perquè no compleix amb alguns dels <a href=""https://decidim.santcugat.cat/processes/centreoest/steps"" target=""_blank"">requisits tècnics</a> de les propostes, concretament el punt núm. 7 ""Ser de competència municipal"". En breu serà competència de l'Area Metropolitana de Barcelona.</p><p><br></p><p>Però no acabem aquí! Et convidem a seguir treballant pel barri des del Consell de Barri, on fem el seguiment de les propostes i els projectes del barri. És l’espai on podrem reflexionar sobre qüestions relacionades amb la proposta que has fet i altres temes<strong>.</strong> Si vols rebre tota la informació relativa a les sessions del Consell, et pots inscriure en el següent <a href=""https://showlanding.com/page/18ea1fc0-3c45-11ea-8449-005056bd5094/"" target=""_blank"">enllaç.</a></p><p>&nbsp;</p><p>En tot cas, t’agraïm el teu interès per millorar el barri!</p><p><br></p>",0,0,,0,0,5,2020-06-20 07:54:44 UTC,https://decidim.santcugat.cat/processes/lesplanes/f/386/proposals/1576,,,False,,
