id,category/id,category/name/ca,scope/id,scope/name/ca,participatory_space/id,participatory_space/url,component/id,title,body,state,reference,answer/ca,supports,endorsements/total_count,endorsements/user_endorsements,comments,attachments,followers,published_at,url,meeting_urls,related_proposals,is_amend,original_proposal/title,original_proposal/url
335,146.0,Inversions (fins 20.000€),,,15,https://decidim.santcugat.cat/processes/consellbarrilafloresta?participatory_process_slug=consellbarrilafloresta,67,Escales al final del c/Pas de l'Estació  (20.000€),"Construir unes escales alternatives a la rampa del c/Pas de l'Estació i que estiguin integrades en el paisatge. Les escales permetrien una via més directa entre el c/Pas de l'Estació i el Carrer Pearson. Estarien ubicades just al costat de la rampa amb forma de zigzag. El principal motiu d'aquestes escales seria poder optimitzar el temps i fer una via més directa entre els dos carrers, especialment pensant en la gent que ha de baixar a l'estació amb presa per agafar algun tren i no donar tanta volta amb la rampa.",,SCG-PROP-2018-02-335,,48,0,,0,1,12,2018-02-15 12:02:01 UTC,https://decidim.santcugat.cat/processes/consellbarrilafloresta/f/67/proposals/335,,,False,,
336,146.0,Inversions (fins 20.000€),,,15,https://decidim.santcugat.cat/processes/consellbarrilafloresta?participatory_process_slug=consellbarrilafloresta,67,Millora de l'espai de la petanca situat al Parc de les Dones (15.000€),"Es tracta d'una banda d'evitar la constant degradació de la pista actual a causa del pas de vehicles de subministrament ja que el pas és massa estret i els perímetres del terreny del joc es trenquen sistemàticament, i de l'altra de millorar l'espai adjacent. És necessari repensar aquest espai, adaptar-lo a les restriccions tècniques mantenint el caràcter de convivència amb el mobiliari lúdic existent.",,SCG-PROP-2018-02-336,,0,0,,0,0,10,2018-02-15 12:09:16 UTC,https://decidim.santcugat.cat/processes/consellbarrilafloresta/f/67/proposals/336,,,False,,
337,146.0,Inversions (fins 20.000€),,,15,https://decidim.santcugat.cat/processes/consellbarrilafloresta?participatory_process_slug=consellbarrilafloresta,67,Bancs  a l’entorn de la Plaça Pere  Planes (6.000€),Bancs per a descansar a la plaça Pere Planes i  alguns dels carrers que surten d'aquesta plaça. Hi ha un mirador perfecte per a col.locar-hi un banc.,,SCG-PROP-2018-02-337,,8,0,,0,0,11,2018-02-15 12:13:13 UTC,https://decidim.santcugat.cat/processes/consellbarrilafloresta/f/67/proposals/337,,,False,,
338,146.0,Inversions (fins 20.000€),,,15,https://decidim.santcugat.cat/processes/consellbarrilafloresta?participatory_process_slug=consellbarrilafloresta,67,"Mobiliari per al nou local de l'Agrupament Escolta ""El Cau"". (8.000€)","L'Agrupament Escolta de La Floresta és una entitat sense ànim de lucre gestionada per joves del barri. Cada setmana s'hi apleguen vuitanta nois i noies de La Floresta, de 6 a 19 anys, per a participar en un projecte educatiu que cerca formar persones sinceres, actives i compromeses tot participant en projectes i activitats. L’Agrupament necessita bancs per a que els infants puguin seure durant les activitats i armaris amb les mides adequades per a guardar el material de l'Agrupament.
",,SCG-PROP-2018-02-338,,0,0,,0,0,10,2018-02-15 12:16:03 UTC,https://decidim.santcugat.cat/processes/consellbarrilafloresta/f/67/proposals/338,,,False,,
339,,,,,15,https://decidim.santcugat.cat/processes/consellbarrilafloresta?participatory_process_slug=consellbarrilafloresta,67,La Font Jabata: Nova font al circuit verd de La Floresta a Valldoreix,"Cada vegada més, les veïnes de la Floresta fem servir el camí de Can Pagan per fer-hi activitat física. Malauradament, no hi ha cap punt d’aigua en tot el camí per poder-se hidratar. Proposem ubicar una font, “La Font Jabata”, per a que les veïnes puguem practicar l’esport i gaudir d’aquesta ruta verda de manera saludable",,SCG-PROP-2018-02-339,,0,0,,0,1,10,2018-02-15 12:21:39 UTC,https://decidim.santcugat.cat/processes/consellbarrilafloresta/f/67/proposals/339,,,False,,
340,146.0,Inversions (fins 20.000€),,,15,https://decidim.santcugat.cat/processes/consellbarrilafloresta?participatory_process_slug=consellbarrilafloresta,67,La Font Jabata: Nova font al circuit verd de La Floresta a Valldoreix (15.000€),"Cada vegada més, les veïnes de la Floresta fem servir el camí de Can Pagan per fer-hi activitat física. Malauradament, no hi ha cap punt d’aigua en tot el camí per poder-se hidratar. Proposem ubicar una font, “La Font Jabata”, per a que les veïnes puguem practicar l’esport i gaudir d’aquesta ruta verda de manera saludable.",,SCG-PROP-2018-02-340,,26,0,,0,1,11,2018-02-16 09:23:27 UTC,https://decidim.santcugat.cat/processes/consellbarrilafloresta/f/67/proposals/340,,,False,,
341,146.0,Inversions (fins 20.000€),,,15,https://decidim.santcugat.cat/processes/consellbarrilafloresta?participatory_process_slug=consellbarrilafloresta,67,Restauració de la Font del Fumet (20.000€),"Recuperació i restauració de la Font del Fumet com a espai emblemàtic i de patrimoni històric  de La Floresta. Recuperació del brollador, enjardinat, reforç dels vorals, instal·lació de senyalització i cartell d’interpretació, ubicació de taules i bancs de fusta per a pícnic i punt de trobada per al veïnat, ciclistes i excursionistes",,SCG-PROP-2018-02-341,,81,0,,0,1,16,2018-02-16 09:34:56 UTC,https://decidim.santcugat.cat/processes/consellbarrilafloresta/f/67/proposals/341,,,False,,
342,146.0,Inversions (fins 20.000€),,,15,https://decidim.santcugat.cat/processes/consellbarrilafloresta?participatory_process_slug=consellbarrilafloresta,67,Guifi·Floresta - Collserola Guifi (20.000€),"Instal·lació d'infraestructura bàsica  per l'elaboració d'una xarxa de comunicacions oberta, lliure i neutral a la Floresta, seguint el model Guifi.net. Es tracta de crear una petita xarxa troncal que connecti diferents punts estratègics de la Floresta (preferentment de titularitat municipal) i que serveixi de punt de partida per que ciutadans i entitats de la Floresta puguin adherir-se de forma autogestionada.
",,SCG-PROP-2018-02-342,,70,1,yuriayau,0,1,11,2018-02-16 09:47:52 UTC,https://decidim.santcugat.cat/processes/consellbarrilafloresta/f/67/proposals/342,,,False,,
343,146.0,Inversions (fins 20.000€),,,15,https://decidim.santcugat.cat/processes/consellbarrilafloresta?participatory_process_slug=consellbarrilafloresta,67,Espai de criança: Estructures de joc d'exterior i material per l'espai familiar al Casino de La Floresta (7.500€),"Instal·lacions i material de joc  i experimentació que  acompanyin i respectin  el desenvolupament psicomotriu dels infants, gaudint  d’un espai familiar gratuït , cuidat  i segur,  a l’interior i exterior del Casino de la Floresta. Un espai diferent als ja existents al barri,  on sorgeixi el joc lliure i els més petits puguin jugar i relacionar-se de manera segura, amb estructures i materials naturals que s’integrin a l’ entorn.",,SCG-PROP-2018-02-343,,98,0,,0,1,17,2018-02-16 09:53:19 UTC,https://decidim.santcugat.cat/processes/consellbarrilafloresta/f/67/proposals/343,,,False,,
344,146.0,Inversions (fins 20.000€),,,15,https://decidim.santcugat.cat/processes/consellbarrilafloresta?participatory_process_slug=consellbarrilafloresta,67,Banc de llibres: Llibreria pública d'intercanvi gratuït de llibres al barri (5.000€),"Fa cosa de cinc anys un grup de veïns i veïnes varen tenir la idea de disposar d'un lloc d'intercanvi gratuït de llibres al barri. Aquest projecte, que es va anomenar ""el banc bo"", es va concretar ubicant, els matins dels diumenges, en un banc de la plaça del poble, unes caixes on poder deixar i poder escollir llibres per emportar-se. Per a donar continuïtat al banc de llibres, es proposa la instal·lació d'una llibreria pública estable a la mateixa plaça, consolidant la iniciativa. Voldríem disposar d'un element de mobiliari urbà fixe, de lliure accés i arrecerat de la pluja, on ubicar els llibres.  ",,SCG-PROP-2018-02-344,,81,0,,0,0,11,2018-02-16 10:07:54 UTC,https://decidim.santcugat.cat/processes/consellbarrilafloresta/f/67/proposals/344,,,False,,
